stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
301644,301644,"David Low Way at Seaside Boulevard",, -26.576594, 153.090979,19,http://translink.com.au/stop/301644/gtfs/,0,,
301645,301645,"David Low Way at Seaside Boulevard",, -26.576306, 153.091254,19,http://translink.com.au/stop/301645/gtfs/,0,,
301646,301646,"David Low Way at Sunset Strip",, -26.602633, 153.096054,19,http://translink.com.au/stop/301646/gtfs/,0,,
301647,301647,"David Low Way at Sunset Strip",, -26.602530, 153.096201,19,http://translink.com.au/stop/301647/gtfs/,0,,
301648,301648,"David Low Way at Sunshine Coast Airport",, -26.611018, 153.088324,18,http://translink.com.au/stop/301648/gtfs/,0,,
301649,301649,"Marcoola Esp at Marcoola SLSC",, -26.582679, 153.096812,19,http://translink.com.au/stop/301649/gtfs/,0,,
301650,301650,"Marcoola Esp at Marcoola SLSC",, -26.583226, 153.096955,19,http://translink.com.au/stop/301650/gtfs/,0,,
301651,301651,"Petrie Ave at Marcoola",, -26.584696, 153.096150,19,http://translink.com.au/stop/301651/gtfs/,0,,
301652,301652,"Petrie Ave at Marcoola",, -26.584759, 153.096297,19,http://translink.com.au/stop/301652/gtfs/,0,,
301653,301653,"David Low Way at Mahogany Drive",, -26.452990, 153.100893,22,http://translink.com.au/stop/301653/gtfs/,0,,
301654,301654,"David Low Way at Mahogany Drive",, -26.452896, 153.101178,22,http://translink.com.au/stop/301654/gtfs/,0,,
301655,301655,"David Low Way at Marcus Beach",, -26.456311, 153.099316,22,http://translink.com.au/stop/301655/gtfs/,0,,
301656,301656,"David Low Way at Marcus Beach",, -26.457496, 153.098921,22,http://translink.com.au/stop/301656/gtfs/,0,,
301657,301657,"Aerodrome Rd at Rose Street",, -26.659122, 153.097117,17,http://translink.com.au/stop/301657/gtfs/,0,,
301658,301658,"Aerodrome Rd at Rose Street",, -26.659031, 153.097452,17,http://translink.com.au/stop/301658/gtfs/,0,,
301659,301659,"Bradman Ave at Chambers Island",, -26.644455, 153.079726,17,http://translink.com.au/stop/301659/gtfs/,0,,
301660,301660,"Bradman Ave at Chambers Island",, -26.644295, 153.079815,17,http://translink.com.au/stop/301660/gtfs/,0,,
301661,301661,"Bradman Ave at Maroochy Palms Caravan Pk",, -26.642154, 153.062576,17,http://translink.com.au/stop/301661/gtfs/,0,,
301662,301662,"Bradman Ave at Maroochy Palms Caravan Pk",, -26.642042, 153.062047,17,http://translink.com.au/stop/301662/gtfs/,0,,
301663,301663,"Bradman Ave at Maroochy River Caravan Pk",, -26.642780, 153.066159,17,http://translink.com.au/stop/301663/gtfs/,0,,
301664,301664,"Bradman Ave at Maroochy River Caravan Pk",, -26.642553, 153.066079,17,http://translink.com.au/stop/301664/gtfs/,0,,
301665,301665,"Bradman Ave at Minti Street",, -26.642413, 153.073668,17,http://translink.com.au/stop/301665/gtfs/,0,,
301666,301666,"Bradman Ave at Minti Street",, -26.641983, 153.072829,17,http://translink.com.au/stop/301666/gtfs/,0,,
301668,301668,"Cotton Tree Pde at Cotton Tree Caravan Park",, -26.654674, 153.099846,17,http://translink.com.au/stop/301668/gtfs/,0,,
301671,301671,"Duporth Ave at Picnic Point",, -26.646629, 153.086489,17,http://translink.com.au/stop/301671/gtfs/,0,,
301672,301672,"Duporth Ave at Picnic Point",, -26.647282, 153.087341,17,http://translink.com.au/stop/301672/gtfs/,0,,
301673,301673,"First Ave near Memorial Ave",, -26.654964, 153.093219,17,http://translink.com.au/stop/301673/gtfs/,0,,
301674,301674,"King St at Cotton Tree Caravan Park",, -26.654773, 153.100892,17,http://translink.com.au/stop/301674/gtfs/,0,,
301675,301675,"Maroochydore Rd at Homemaker Centre",, -26.653216, 153.078581,17,http://translink.com.au/stop/301675/gtfs/,0,,
301676,301676,"Maroochydore Rd at Homemaker Centre",, -26.651968, 153.079454,17,http://translink.com.au/stop/301676/gtfs/,0,,
301677,301677,"Maroochydore Rd at Maroochydore High",, -26.655233, 153.075391,17,http://translink.com.au/stop/301677/gtfs/,0,,
301678,301678,"Maroochydore Rd at Maroochydore High",, -26.654192, 153.077566,17,http://translink.com.au/stop/301678/gtfs/,0,,
301681,301681,"Plaza Pde at King Street",, -26.657400, 153.084651,17,http://translink.com.au/stop/301681/gtfs/,0,,
301682,301682,"Plaza Pde at Southern Drive",, -26.657310, 153.087070,17,http://translink.com.au/stop/301682/gtfs/,0,,
301683,301683,"Sixth Ave at Maroochy Library",, -26.656526, 153.102095,17,http://translink.com.au/stop/301683/gtfs/,0,,
301684,301684,"Sixth Ave at Maroochy Library",, -26.656573, 153.102303,17,http://translink.com.au/stop/301684/gtfs/,0,,
301685,301685,"Sixth Ave at Sea Breeze Caravan Park",, -26.660363, 153.102768,17,http://translink.com.au/stop/301685/gtfs/,0,,
301686,301686,"Sixth Ave at Sea Breeze Caravan Park",, -26.660499, 153.102983,17,http://translink.com.au/stop/301686/gtfs/,0,,
301687,301687,"Caloundra Rd at Parklands Boulevard",, -26.782576, 153.084963,15,http://translink.com.au/stop/301687/gtfs/,0,,
301688,301688,"Pierce Ave at Corbould Park",, -26.786729, 153.073834,15,http://translink.com.au/stop/301688/gtfs/,0,,
301689,301689,"Nicklin Way at Jessica Boulevard",, -26.701025, 153.125003,17,http://translink.com.au/stop/301689/gtfs/,0,,
301690,301690,"Nicklin Way at Jessica Boulevard",, -26.700683, 153.124931,17,http://translink.com.au/stop/301690/gtfs/,0,,
301691,301691,"Nicklin Way at Jessica Park",, -26.699450, 153.121196,17,http://translink.com.au/stop/301691/gtfs/,0,,
301692,301692,"Nicklin Way at The Groves Minyama",, -26.698978, 153.118825,17,http://translink.com.au/stop/301692/gtfs/,0,,
301693,301693,"Buccleugh St at Bryce Street",, -26.788553, 153.138557,15,http://translink.com.au/stop/301693/gtfs/,0,,
301694,301694,"Buccleugh St at Bryce Street",, -26.789210, 153.138300,15,http://translink.com.au/stop/301694/gtfs/,0,,
301695,301695,"Edmund St at Russell Street",, -26.792858, 153.142971,15,http://translink.com.au/stop/301695/gtfs/,0,,
301696,301696,"Rinaldi St at Moffat Beach",, -26.790813, 153.142461,15,http://translink.com.au/stop/301696/gtfs/,0,,
301697,301697,"Rinaldi St at Moffat Beach",, -26.790744, 153.142236,15,http://translink.com.au/stop/301697/gtfs/,0,,
301698,301698,"Brisbane Rd at Mooloolaba Bowls Club",, -26.684366, 153.117395,17,http://translink.com.au/stop/301698/gtfs/,0,,
301699,301699,"Brisbane Rd at Mooloolaba Bowls Club",, -26.684585, 153.117410,17,http://translink.com.au/stop/301699/gtfs/,0,,
3017,003017,"Cracknell Rd near Benbow St, stop 34",, -27.520205, 153.035527,2,http://translink.com.au/stop/003017/gtfs/,0,,
301700,301700,"Brisbane Rd at Neerim Drive",, -26.692109, 153.114939,17,http://translink.com.au/stop/301700/gtfs/,0,,
301701,301701,"Brisbane Rd at Neerim Drive",, -26.693118, 153.115208,17,http://translink.com.au/stop/301701/gtfs/,0,,
301702,301702,"Brisbane Rd at Tuckers Creek",, -26.688487, 153.115165,17,http://translink.com.au/stop/301702/gtfs/,0,,
301703,301703,"Brisbane Rd at Tuckers Creek",, -26.688890, 153.115335,17,,0,,
301704,301704,"Buderim Ave at Douglas Street",, -26.676181, 153.113665,17,http://translink.com.au/stop/301704/gtfs/,0,,
301705,301705,"Mooloolaba Esp at Meta Street",, -26.676875, 153.115487,17,http://translink.com.au/stop/301705/gtfs/,0,,
301706,301706,"Mooloolaba Esp at Meta Street",, -26.676986, 153.115885,17,http://translink.com.au/stop/301706/gtfs/,0,,
301707,301707,"Mooloolaba, River Esplanade",, -26.683241, 153.120189,17,http://translink.com.au/stop/301707/gtfs/,0,,
301708,301708,"Mooloolaba, River Esplanade",, -26.682970, 153.120202,17,http://translink.com.au/stop/301708/gtfs/,0,,
301709,301709,"Walan St near Bahlaka St",, -26.681333, 153.117845,17,http://translink.com.au/stop/301709/gtfs/,0,,
301710,301710,"Walan St near Smith St",, -26.681281, 153.117974,17,http://translink.com.au/stop/301710/gtfs/,0,,
301711,301711,"Mooloolah station",, -26.765218, 152.962864,14,http://translink.com.au/stop/301711/gtfs/,0,,
301712,301712,"David Low Way at Mount Coolum",, -26.565884, 153.092262,19,http://translink.com.au/stop/301712/gtfs/,0,,
301713,301713,"David Low Way at Mount Coolum",, -26.566366, 153.092557,19,http://translink.com.au/stop/301713/gtfs/,0,,
301714,301714,"David Low Way at Tanah Street",, -26.562905, 153.094116,19,http://translink.com.au/stop/301714/gtfs/,0,,
301715,301715,"Lady Musgrave Dr at Mooloolaba TAFE",, -26.691817, 153.104515,17,http://translink.com.au/stop/301715/gtfs/,0,,
301716,301716,"Lady Musgrave Dr at Mooloolaba TAFE",, -26.693468, 153.105785,17,http://translink.com.au/stop/301716/gtfs/,0,,
301717,301717,"Musgrave Dr at Mountain Creek High School",, -26.688910, 153.102933,17,http://translink.com.au/stop/301717/gtfs/,0,,
301718,301718,"Musgrave Rd at Mountain Creek High School",, -26.688382, 153.102593,17,http://translink.com.au/stop/301718/gtfs/,0,,
301719,301719,"David Low Way at Pacific Paradise",, -26.615742, 153.083350,18,http://translink.com.au/stop/301719/gtfs/,0,,
301720,301720,"David Low Way at Sunshine Coast Airport",, -26.611185, 153.088229,18,http://translink.com.au/stop/301720/gtfs/,0,,
301721,301721,"Mudjimba Beach Rd near Kawanna St",, -26.614949, 153.100032,18,http://translink.com.au/stop/301721/gtfs/,0,,
301722,301722,"Mudjimba Beach Rd near Kawanna St",, -26.615060, 153.100099,18,http://translink.com.au/stop/301722/gtfs/,0,,
301723,301723,"Mudjimba Beach Rd at Pacific Pines",, -26.614941, 153.084995,18,http://translink.com.au/stop/301723/gtfs/,0,,
301724,301724,"Coronation Ave at Show and Sportsgrounds",, -26.620839, 152.964787,17,http://translink.com.au/stop/301724/gtfs/,0,,
301725,301725,"Coronation Ave at Show and Sportsgrounds",, -26.617941, 152.967577,17,http://translink.com.au/stop/301725/gtfs/,0,,
301726,301726,"Currie St at Nambour Library",, -26.628062, 152.959299,17,http://translink.com.au/stop/301726/gtfs/,0,,
301727,301727,"Currie St at Nambour Library",, -26.629174, 152.959852,17,,0,,
301728,301728,"Nambour General Hospital",, -26.621481, 152.952844,17,http://translink.com.au/stop/301728/gtfs/,0,,
301729,301729,"Lamington Tce near Magnolia St",, -26.633823, 152.960631,17,http://translink.com.au/stop/301729/gtfs/,0,,
301730,301730,"Lowe St at Nambour Central",, -26.625808, 152.960357,17,http://translink.com.au/stop/301730/gtfs/,0,,
301731,301731,"Nambour Connection Rd near Erbacher Road",, -26.641211, 152.962966,17,,0,,
301733,301733,"Noosa Dr at Hibiscus Avenue",, -26.393254, 153.089770,23,http://translink.com.au/stop/301733/gtfs/,0,,
301734,301734,"Noosa Dr at Hibiscus Avenue",, -26.393312, 153.090023,23,http://translink.com.au/stop/301734/gtfs/,0,,
301735,301735,"Noosa Pde at Key Court",, -26.389893, 153.083056,23,http://translink.com.au/stop/301735/gtfs/,0,,
301736,301736,"Noosa Pde at Key Court",, -26.390013, 153.082239,23,http://translink.com.au/stop/301736/gtfs/,0,,
301737,301737,"Noosa Pde at Quamby Place",, -26.391375, 153.079179,23,http://translink.com.au/stop/301737/gtfs/,0,,
301738,301738,"Noosa Pde at Quamby Place",, -26.391064, 153.079942,23,http://translink.com.au/stop/301738/gtfs/,0,,
301739,301739,"Noosa Pde at Witta Circle",, -26.388525, 153.086186,23,http://translink.com.au/stop/301739/gtfs/,0,,
301740,301740,"Noosa Pde at Witta Circle",, -26.388064, 153.086849,23,http://translink.com.au/stop/301740/gtfs/,0,,
301741,301741,"Sunshine Beach Rd at Noosa Plaza",, -26.397369, 153.090596,23,http://translink.com.au/stop/301741/gtfs/,0,,
301742,301742,"Sunshine Beach Rd at Noosa Plaza",, -26.397127, 153.090702,23,http://translink.com.au/stop/301742/gtfs/,0,,
301743,301743,"Eumundi Rd at Goodchap Street",, -26.405934, 153.049555,23,http://translink.com.au/stop/301743/gtfs/,0,,
301744,301744,"Eumundi Rd at Goodchap Street",, -26.405192, 153.049789,23,http://translink.com.au/stop/301744/gtfs/,0,,
301745,301745,"Eumundi Rd at Rene Street",, -26.412060, 153.042971,23,http://translink.com.au/stop/301745/gtfs/,0,,
301746,301746,"Eumundi Rd at Rene Street",, -26.411598, 153.043633,23,http://translink.com.au/stop/301746/gtfs/,0,,
301747,301747,"Gibson Rd near Portside Ct",, -26.400929, 153.054308,23,http://translink.com.au/stop/301747/gtfs/,0,,
301748,301748,"Gibson Rd near Portside Ct",, -26.400756, 153.054503,23,http://translink.com.au/stop/301748/gtfs/,0,,
301749,301749,"Gibson Rd at Robert Street",, -26.401396, 153.057970,23,http://translink.com.au/stop/301749/gtfs/,0,,
301750,301750,"Gibson Rd at The Cockleshell",, -26.401323, 153.060040,23,http://translink.com.au/stop/301750/gtfs/,0,,
301751,301751,"Goodchap St at Noosa Hospital",, -26.403957, 153.045514,23,http://translink.com.au/stop/301751/gtfs/,0,,
301752,301752,"Gympie Tce at Ely Park",, -26.397521, 153.064268,23,http://translink.com.au/stop/301752/gtfs/,0,,
301753,301753,"Gympie Tce at Lions Park",, -26.398164, 153.057787,23,http://translink.com.au/stop/301753/gtfs/,0,,
301754,301754,"Gympie Tce at Massoud Park",, -26.396401, 153.067498,23,http://translink.com.au/stop/301754/gtfs/,0,,
301755,301755,"Gympie Tce at Quota Park",, -26.398509, 153.060752,23,http://translink.com.au/stop/301755/gtfs/,0,,
301756,301756,"Gympie Tce at Ely Park",, -26.397327, 153.064387,23,http://translink.com.au/stop/301756/gtfs/,0,,
301757,301757,"Gympie Tce at James Duke Bridge",, -26.399091, 153.053094,23,http://translink.com.au/stop/301757/gtfs/,0,,
301758,301758,"Gympie Tce at James Duke Bridge",, -26.398835, 153.053970,23,http://translink.com.au/stop/301758/gtfs/,0,,
301759,301759,"Gympie Tce at Lions Park",, -26.397992, 153.058181,23,http://translink.com.au/stop/301759/gtfs/,0,,
301760,301760,"Gympie Tce at Massoud Park",, -26.396239, 153.067534,23,http://translink.com.au/stop/301760/gtfs/,0,,
301761,301761,"Gympie Tce at Quota Park",, -26.398362, 153.061085,23,http://translink.com.au/stop/301761/gtfs/,0,,
301762,301762,"Hilton Tce at Tewantin Noosa Bowls Club",, -26.398040, 153.049485,23,http://translink.com.au/stop/301762/gtfs/,0,,
301763,301763,"Hilton Tce at Tewantin Noosa Bowls Club",, -26.397896, 153.050331,23,http://translink.com.au/stop/301763/gtfs/,0,,
301764,301764,"Noosa Pde at Nancy Cato Park",, -26.396169, 153.075333,23,http://translink.com.au/stop/301764/gtfs/,0,,
301765,301765,"Noosa Pde at Nancy Cato Park",, -26.396020, 153.076208,23,http://translink.com.au/stop/301765/gtfs/,0,,
301766,301766,"Noosa Pde at William Street",, -26.396419, 153.072295,23,http://translink.com.au/stop/301766/gtfs/,0,,
301767,301767,"Noosa Pde at William Street",, -26.396181, 153.072512,23,http://translink.com.au/stop/301767/gtfs/,0,,
301768,301768,"Weyba Rd at Pelican Beach Park",, -26.396062, 153.069476,23,http://translink.com.au/stop/301768/gtfs/,0,,
301769,301769,"Weyba Rd at Pelican Beach Park",, -26.397132, 153.069475,23,http://translink.com.au/stop/301769/gtfs/,0,,
301770,301770,"David Low Way at Kawonga Street",, -26.620907, 153.073790,18,http://translink.com.au/stop/301770/gtfs/,0,,
301771,301771,"David Low Way at Kawonga Street",, -26.621108, 153.073966,18,http://translink.com.au/stop/301771/gtfs/,0,,
301772,301772,"David Low Way at Namba Street",, -26.619303, 153.077425,18,http://translink.com.au/stop/301772/gtfs/,0,,
301773,301773,"David Low Way at Namba Street",, -26.619542, 153.077561,18,http://translink.com.au/stop/301773/gtfs/,0,,
301774,301774,"David Low Way at Pacific Paradise",, -26.613748, 153.083779,18,http://translink.com.au/stop/301774/gtfs/,0,,
301775,301775,"David Low Way at Pacific Paradise Primary",, -26.615837, 153.081702,18,http://translink.com.au/stop/301775/gtfs/,0,,
301776,301776,"David Low Way at Pacific Paradise Primary",, -26.616109, 153.080285,18,http://translink.com.au/stop/301776/gtfs/,0,,
301777,301777,"Nambour Connection Rd at Nambour Park",, -26.604476, 152.972182,18,http://translink.com.au/stop/301777/gtfs/,0,,
301778,301778,"Nicklin Way at Kawana Shoppingworld",, -26.702366, 153.127458,17,http://translink.com.au/stop/301778/gtfs/,0,,
301779,301779,"Nicklin Way at Sunbird Chase",, -26.708476, 153.129981,17,http://translink.com.au/stop/301779/gtfs/,0,,
301780,301780,"Pelican Waters Shopping Centre",, -26.833522, 153.108680,14,http://translink.com.au/stop/301780/gtfs/,0,,
301781,301781,"David Low Way at Peregian Beach",, -26.481472, 153.095392,22,http://translink.com.au/stop/301781/gtfs/,0,,
301782,301782,"David Low Way at Peregian North",, -26.466070, 153.098225,22,http://translink.com.au/stop/301782/gtfs/,0,,
301783,301783,"David Low Way at Peregian South",, -26.489627, 153.093679,21,http://translink.com.au/stop/301783/gtfs/,0,,
301784,301784,"David Low Way at Peregian Water Tower",, -26.470277, 153.096329,22,http://translink.com.au/stop/301784/gtfs/,0,,
301785,301785,"David Low Way at Peregian Beach",, -26.481356, 153.095230,22,http://translink.com.au/stop/301785/gtfs/,0,,
301786,301786,"David Low Way at Peregian Beach",, -26.465031, 153.098451,22,http://translink.com.au/stop/301786/gtfs/,0,,
301787,301787,"Peregian Beach Water Tower",, -26.471427, 153.096144,22,http://translink.com.au/stop/301787/gtfs/,0,,
301788,301788,"David Low Way at Peregian South",, -26.489953, 153.093360,21,http://translink.com.au/stop/301788/gtfs/,0,,
301789,301789,"David Low Way at Woodland Drive",, -26.478210, 153.095140,22,http://translink.com.au/stop/301789/gtfs/,0,,
301790,301790,"David Low Way at Woodland Drive",, -26.478759, 153.095722,22,http://translink.com.au/stop/301790/gtfs/,0,,
301791,301791,"Ridgeview Dr at Peregian Springs Drive",, -26.497438, 153.078228,21,http://translink.com.au/stop/301791/gtfs/,0,,
301792,301792,"Edmund St at Caloundra Catholic Church",, -26.798892, 153.142087,15,http://translink.com.au/stop/301792/gtfs/,0,,
301793,301793,"Edmund St at Russell Street",, -26.793052, 153.143075,15,http://translink.com.au/stop/301793/gtfs/,0,,
301794,301794,"University Way at Chancellor Park",, -26.722519, 153.057302,16,http://translink.com.au/stop/301794/gtfs/,0,,
301795,301795,"University Way at Chancellor Park",, -26.721871, 153.056209,16,http://translink.com.au/stop/301795/gtfs/,0,,
301796,301796,"University Way at Chancellor Park Marketplace",, -26.717640, 153.050790,16,http://translink.com.au/stop/301796/gtfs/,0,,
301797,301797,"University Way at Chancellor Park Marketplace",, -26.718135, 153.051000,16,http://translink.com.au/stop/301797/gtfs/,0,,
301798,301798,"University Way at Hibiscus Resort",, -26.720905, 153.052302,16,http://translink.com.au/stop/301798/gtfs/,0,,
301799,301799,"David Low Way at Sunrise Beach",, -26.418468, 153.108614,23,http://translink.com.au/stop/301799/gtfs/,0,,
3018,003018,"Cracknell Rd at Kenneth Street, stop 35",, -27.520388, 153.037222,2,http://translink.com.au/stop/003018/gtfs/,0,,
301800,301800,"David Low Way at Sunrise Beach",, -26.419609, 153.108740,23,http://translink.com.au/stop/301800/gtfs/,0,,
301801,301801,"David Low Way at Vernon Street",, -26.413813, 153.108124,23,http://translink.com.au/stop/301801/gtfs/,0,,
301802,301802,"David Low Way at Vernon Street",, -26.415338, 153.108643,23,http://translink.com.au/stop/301802/gtfs/,0,,
301803,301803,"David Low Way at Sunshine Beach Primary",, -26.401360, 153.102116,23,http://translink.com.au/stop/301803/gtfs/,0,,
301805,301805,"Butler St at Noosa Crematorium",, -26.392496, 153.027751,23,http://translink.com.au/stop/301805/gtfs/,0,,
301806,301806,"Butler St at Noosa Crematorium",, -26.392308, 153.027606,23,http://translink.com.au/stop/301806/gtfs/,0,,
301807,301807,"Cooroy Noosa Rd at Bougainvillia Caravan Pk",, -26.398068, 153.015070,23,http://translink.com.au/stop/301807/gtfs/,0,,
301808,301808,"Cooroy Noosa Rd at Carramar Noosa Homes",, -26.399317, 153.011096,23,http://translink.com.au/stop/301808/gtfs/,0,,
301809,301809,"Cooroy Noosa Rd at Heritage Park",, -26.398916, 153.006397,23,http://translink.com.au/stop/301809/gtfs/,0,,
301810,301810,"Cooroy Noosa Rd at Noosa Cemetery",, -26.395797, 153.025422,23,http://translink.com.au/stop/301810/gtfs/,0,,
301811,301811,"Tewantin Noosa Golf Club",, -26.395989, 153.022369,23,http://translink.com.au/stop/301811/gtfs/,0,,
301812,301812,"Tewantin Noosa Golf Club",, -26.396068, 153.021652,23,http://translink.com.au/stop/301812/gtfs/,0,,
301813,301813,"Hilton Tce at Noosa Convention Centre",, -26.397344, 153.045100,23,http://translink.com.au/stop/301813/gtfs/,0,,
301814,301814,"Cooroy Noosa Rd at Bougainvillia Caravan Park",, -26.397462, 153.015672,23,http://translink.com.au/stop/301814/gtfs/,0,,
301815,301815,"Cooroy Noosa Rd at Carramar Noosa Homes",, -26.399117, 153.011254,23,http://translink.com.au/stop/301815/gtfs/,0,,
301816,301816,"Jack Hasset Dr at Heritage Park",, -26.398623, 153.005239,23,http://translink.com.au/stop/301816/gtfs/,0,,
301817,301817,"Memorial Ave at Earl Street",, -26.396530, 153.043731,23,http://translink.com.au/stop/301817/gtfs/,0,,
301818,301818,"Poinciana Ave at Poinciana Place",, -26.391541, 153.038262,23,http://translink.com.au/stop/301818/gtfs/,0,,
301819,301819,"Poinciana Ave at Tewantin Primary School",, -26.391125, 153.033786,23,http://translink.com.au/stop/301819/gtfs/,0,,
301820,301820,"Poinciana Ave at Tewantin Primary School",, -26.390946, 153.033749,23,http://translink.com.au/stop/301820/gtfs/,0,,
301821,301821,"Poinciana Ave at Ward Park",, -26.391570, 153.036848,23,http://translink.com.au/stop/301821/gtfs/,0,,
301822,301822,"Poinciana Ave at Ward Park",, -26.391263, 153.036056,23,http://translink.com.au/stop/301822/gtfs/,0,,
301823,301823,"St Andrews Dr at Hibiscus Retirement Resort",, -26.404050, 153.021357,23,http://translink.com.au/stop/301823/gtfs/,0,,
301825,301825,"Nicklin Way at 224 Centre",, -26.723726, 153.129248,16,http://translink.com.au/stop/301825/gtfs/,0,,
301826,301826,"Nicklin Way at 224 Centre",, -26.722479, 153.129654,16,http://translink.com.au/stop/301826/gtfs/,0,,
301827,301827,"Nicklin Way at Balyata Street Walkway",, -26.717090, 153.129972,16,http://translink.com.au/stop/301827/gtfs/,0,,
301828,301828,"Nicklin Way at Beachwood Hostel",, -26.714662, 153.129770,16/17,http://translink.com.au/stop/301828/gtfs/,0,,
301829,301829,"Nicklin Way at Lapoinya Crescent Walkway",, -26.711880, 153.130200,17,http://translink.com.au/stop/301829/gtfs/,0,,
301830,301830,"Nicklin Way at Minkara Street",, -26.725818, 153.129457,16,http://translink.com.au/stop/301830/gtfs/,0,,
301831,301831,"Nicklin Way at Palkana Drive",, -26.718652, 153.129550,16,http://translink.com.au/stop/301831/gtfs/,0,,
301832,301832,"Nicklin Way at Palkana Drive",, -26.720767, 153.129757,16,http://translink.com.au/stop/301832/gtfs/,0,,
301833,301833,"Nambour Connection Rd at Big Pineapple",, -26.673167, 152.990740,16,http://translink.com.au/stop/301833/gtfs/,0,,
301834,301834,"Nambour Connection Rd at Big Pineapple",, -26.672892, 152.991990,16,http://translink.com.au/stop/301834/gtfs/,0,,
301835,301835,"Nambour Connection Rd at Diddillibah Road",, -26.657573, 152.968698,16,http://translink.com.au/stop/301835/gtfs/,0,,
301836,301836,"Nambour Connection Rd at Woombye Gardens",, -26.669587, 152.983589,16,http://translink.com.au/stop/301836/gtfs/,0,,
301837,301837,"Nambour Connection Rd at Woombye Gardens",, -26.668638, 152.982478,16,http://translink.com.au/stop/301837/gtfs/,0,,
301838,301838,"Pine Grove Rd near Junee Ct",, -26.664623, 152.969527,16,http://translink.com.au/stop/301838/gtfs/,0,,
301839,301839,"Woombye station",, -26.660474, 152.962995,16,http://translink.com.au/stop/301839/gtfs/,0,place_wbysta,
301841,301841,"Nicklin Way at Kawana Waters Bowls Club",, -26.747141, 153.128446,16,http://translink.com.au/stop/301841/gtfs/,0,,
301842,301842,"Nicklin Way at Kawana Waters Bowls Club",, -26.747567, 153.128745,16,http://translink.com.au/stop/301842/gtfs/,0,,
301843,301843,"Nicklin Way at Park Haven",, -26.753032, 153.128138,16,http://translink.com.au/stop/301843/gtfs/,0,,
301844,301844,"Nicklin Way at Park Haven",, -26.753014, 153.128463,16,http://translink.com.au/stop/301844/gtfs/,0,,
301845,301845,"Nicklin Way at Wurtulla Shopping Village",, -26.758867, 153.125357,16,http://translink.com.au/stop/301845/gtfs/,0,,
301846,301846,"Nicklin Way at Wurtulla Shopping Village",, -26.760391, 153.124600,16,http://translink.com.au/stop/301846/gtfs/,0,,
301847,301847,"Old Bruce Hwy at Yandina Caravan Park",, -26.568205, 152.955761,19,http://translink.com.au/stop/301847/gtfs/,0,,
301848,301848,"Old Bruce Hwy at Yandina Caravan Park",, -26.568758, 152.956026,19,http://translink.com.au/stop/301848/gtfs/,0,,
301849,301849,"Railway St at Yandina station",, -26.560556, 152.957624,19,http://translink.com.au/stop/301849/gtfs/,0,,
301850,301850,"David Low Way at Warran Road",, -26.553295, 153.097048,20,http://translink.com.au/stop/301850/gtfs/,0,,
301851,301851,"David Low Way at Warran Road",, -26.555137, 153.096057,20,http://translink.com.au/stop/301851/gtfs/,0,,
301852,301852,"David Low Way at Tanah Street",, -26.561524, 153.094954,19,http://translink.com.au/stop/301852/gtfs/,0,,
301853,301853,"David Low Way at Yaroomba Beach",, -26.551088, 153.098716,20,http://translink.com.au/stop/301853/gtfs/,0,,
301854,301854,"Mary St near William St",, -26.673241, 153.108252,17,http://translink.com.au/stop/301854/gtfs/,0,,
301855,301855,"Mary St near Kate St",, -26.673614, 153.108157,17,http://translink.com.au/stop/301855/gtfs/,0,,
301856,301856,"Mooloolaba Rd near Correa Pl",, -26.674239, 153.101306,17,http://translink.com.au/stop/301856/gtfs/,0,,
301857,301857,"Mooloolaba Rd near Mayfield St",, -26.675695, 153.108940,17,http://translink.com.au/stop/301857/gtfs/,0,,
301858,301858,"Okinja Rd near Wirraway St",, -26.664975, 153.104270,17,http://translink.com.au/stop/301858/gtfs/,0,,
301859,301859,"Wirraway St near Okinja Rd",, -26.664741, 153.104024,17,http://translink.com.au/stop/301859/gtfs/,0,,
301860,301860,"Albatross Ave near Beerburrum St",, -26.780722, 153.120943,15,http://translink.com.au/stop/301860/gtfs/,0,,
301861,301861,"Albatross Ave near Miranda St",, -26.781045, 153.121056,15,http://translink.com.au/stop/301861/gtfs/,0,,
301862,301862,"Beerburrum St near Albatross Ave",, -26.779877, 153.120838,15,http://translink.com.au/stop/301862/gtfs/,0,,
301863,301863,"Beerburrum St near Sanderling St",, -26.779605, 153.120539,15,http://translink.com.au/stop/301863/gtfs/,0,,
301864,301864,"Curlew St near Cassowary St",, -26.776973, 153.117477,15,http://translink.com.au/stop/301864/gtfs/,0,,
301865,301865,"Curlew St near Beerburrum St",, -26.777377, 153.117338,15,http://translink.com.au/stop/301865/gtfs/,0,,
301866,301866,"Kalana Rd near Talara St",, -26.776006, 153.116589,15,http://translink.com.au/stop/301866/gtfs/,0,,
301867,301867,"Seagull Ave near Albatross Ave",, -26.785759, 153.118981,15,http://translink.com.au/stop/301867/gtfs/,0,,
301868,301868,"Seagull Ave near Sugarbag Rd",, -26.786118, 153.117478,15,http://translink.com.au/stop/301868/gtfs/,0,,
301869,301869,"Coonowrin St near Trundle St",, -26.783452, 153.129938,15,http://translink.com.au/stop/301869/gtfs/,0,,
301872,301872,"Bli Bli Rd near Tasol St",, -26.621869, 153.039516,18,http://translink.com.au/stop/301872/gtfs/,0,,
